gene,Erastin AUC to expression,RSL3 AUC to expression,FIN56 AUC to expression,Erastin AUC to Depscore,RSL3 AUC to Depscore,FIN56 AUC to Depscore
HECW1,-0.623102783427809,-0.5101800744296905,-0.314422959020995,-0.3163894937900741,-0.16911491860579647,-0.03295425611163636
MAD1L1,-0.711147325172096,-0.47245660237344955,-0.4519117509720292,-0.4363176858020122,0.06387116997187228,0.29672630608503703
LASP1,-0.05769613069529053,-0.3006441910518509,-0.37049108197538205,0.1953450173744745,0.5965677879179007,0.5666115559656251
SNX11,0.5791432026455836,0.2640857177673831,0.1817927917656528,-0.3784568780486127,-0.35514573512551545,-0.2638400586133725
TMEM176A,-0.38770130270143116,-0.1116836700418688,-0.05149754611882083,0.10136086957814185,-0.030897751171591555,-0.10221481833933743
M6PR,-0.44212026346143823,-0.37252953844990233,-0.1306157022159748,0.5365040608603017,0.23666578401735652,0.22664997578222323
KLHL13,0.0027574648926591352,0.43137380760277655,0.244728337334499,0.30122256557988525,0.5916839243567752,0.7082661836270163
CYP26B1,-0.4881478680345767,-0.3540699568332513,-0.31257445728457706,0.25868360601495805,0.5147333497019367,0.5564506427173027
ICA1,0.4958165202275343,0.7234324639009602,0.5179581389570547,0.304905281578148,0.5293748089401413,0.2640932816790574
DBNDD1,0.5498983760704286,0.4812108931340778,0.5521181584042396,-0.24630011344808578,0.3141308684250948,0.4870895897253494
ALS2,-0.5178869921930715,-0.5333690765545143,-0.5133037796254173,0.4454615928231198,0.4930504530907205,0.17338308311083878
CASP10,-0.33101100784918236,-0.35440962814221766,-0.22904616642633893,0.17890097464182714,0.41596061934357104,0.2558681814684112
CFLAR,-0.6485710252013934,-0.7962965051096352,-0.5898340639303691,0.3744230579645535,0.4324305321879813,0.321797432601304
TFPI,-0.20804574930462144,-0.3703975485574768,-0.28527377043838137,-0.18884200630623715,0.13515027230354623,0.1595163221993646
NDUFAF7,-0.4548274583870127,-0.10398545432729675,0.1342624976415162,-0.1951208973114843,0.16099832797607191,0.16772422402947929
RBM5,0.025557107694337333,-0.0010793762464711453,0.005618381181603816,0.08002054719213614,0.09109357072729704,0.3814418411566512
MTMR7,-0.20847581574082977,-0.20295126186504003,-0.1471492820770538,0.4525154185443313,0.5407198410524398,0.3751287909592037
SLC7A2,-0.04346420271100018,-0.07361847537144249,-0.1864020003646329,0.17629992498617347,-0.10383097790265536,-0.1494357675672869
ARF5,0.4683600338677822,0.4103987941163939,0.3500354156745563,0.18877222504753935,-0.41842507254265826,-0.41689680069103463
SARM1,-0.10624670086178695,-0.07290615815776885,0.0673295830434114,NA,NA,NA
POLDIP2,0.48100662584525977,0.4125751641264243,0.2132294843553707,NA,NA,NA
PLXND1,0.3242649696860385,0.18100414452587435,0.01965441925357127,-0.05820158986069007,-0.32672016747235794,-0.2693316218655454
AK2,-0.5201544434213395,-0.3130742413614762,-0.1383869502509457,0.00717164750768331,-0.08202543011318722,-0.21905953241303525
CD38,-0.04466254583697113,-0.10241923478387442,-0.04018386858541823,-0.341030758011994,-0.08671415122326173,-0.20703771677931093
FKBP4,0.38688871913262085,0.6000472620551198,0.4582044641275397,0.6064612599772918,0.6305403337243151,0.3150855865413091
KDM1A,-0.18039883178109653,-0.3551347462708098,-0.1245099741369373,-0.5084470831071757,-0.34959946347126253,-0.06934802748330283
RBM6,-0.2944991170162695,-0.09872177727517607,-0.06932360890770796,0.3758907589343036,0.5288691716857798,0.4433262052407262
CAMKK1,-0.0337698763910857,0.2582869089957841,0.023878373108771132,-0.40259756247218675,-0.20913651286212886,-0.36904777205268424
RECQL,-0.7082394016278721,-0.6540871254663074,-0.4474701985981022,-0.11644989899892642,0.08264945222948689,-0.23519682659525806
VPS50,-0.2921812403002975,-0.08326059751114512,-0.2102597672425473,0.06732442920041633,0.1875803908452083,0.530334419022192
HSPB6,-0.2478945048094833,-0.23756916546878207,-0.09722637598380628,0.25199394933728536,0.16031679634134496,0.2622637217126081
ARHGAP33,0.5174029624330875,0.352582932416644,0.2480019186279432,-0.20215061090995495,0.03216035039652817,0.27557425804644875
NDUFAB1,0.41758087621541323,0.6189816973297811,0.5281080769543147,0.35423363421973664,0.4210063603480011,0.4421577445646307
PDK4,-0.01739453552025754,0.047445596478089845,-0.0953794729910958,0.2180179109057755,0.059117387098059776,-0.14300800720830592
SLC22A16,-0.09058273461372307,0.03309968641336156,0.17525162977496853,-0.003334029333700524,0.030721673377224028,0.1420945016517502
ZMYND10,0.297910006471122,0.22648215870459842,0.2871944190415241,-0.22322896473795334,-0.08538475502976116,-0.021437298380951212
ABCB5,-0.14970534201854455,0.3245517508720312,0.3271080712359456,0.24337381484463458,0.13988004109816035,-0.06428045745222058
ARX,0.5798398698269264,0.617808145397864,0.42779059344740283,0.10167378760021298,-0.1889743149729122,-0.4576357270939706
SLC25A13,-0.061326736213479026,0.18750674909874732,0.03713394572180272,-0.05785847973957931,0.2526073656457269,0.4447441031823359
ST7,0.024997985018223978,0.13090060617723812,0.08435366999843168,-0.07089775442895024,-0.526906434038474,-0.41721043937849644
CDC27,-0.20261532482168174,-0.594813723088619,-0.6006621603857252,0.07705554466466658,-0.08292789194368107,0.007128719626289692
SLC4A1,-0.14424333735371891,-0.3961128015186023,-0.6277234048352837,-0.021392738692246328,0.05483848393928814,0.4113949298491043
CALCR,0.5155645026928306,0.4284302359341677,0.10290565408308533,0.10187035597244987,-0.24730612017168663,-0.3236546960316038
HCCS,-0.31017081560903953,-0.18135772302370678,-0.21021756044104883,-0.07538639961413326,0.04301039406501915,-0.1266765009016008
DVL2,-0.5241426243616047,-0.382874271796025,-0.33166631852864653,0.24393155698317895,0.38090031391810086,0.13667242123082962
PRSS22,0.664540994962905,0.5509740117312749,0.40660360863979667,-0.01845734680837965,0.16541455448371142,0.05076287184473038
UPF1,-0.026515374118295795,0.017323969104476106,0.09119277042458178,-0.7187215702373094,-0.6978399116259869,-0.5246379495321284
SKAP2,-0.4181737952303931,-0.32498013569728873,-0.33847450120481876,-0.5696374175158786,-0.3986783652127629,-0.34457290517665967
SLC25A5,-0.08382796596661157,-0.16866837707792773,-0.08256893599638251,-0.12363787241592014,0.14134681717328473,-0.0423043061880916
MCUB,-0.043472132046541316,-0.02244805368137301,-0.06532958905076053,-0.005978501411544971,-0.2644730560817121,-0.46761234414244807
HOXA11,-0.22349706344915818,-0.17273481273314498,0.08182412293797695,0.326595923990811,0.4214116585822922,0.49492540369487786
POLR2J,-0.055744781271648704,0.01760963654556494,-0.1428832737532914,NA,NA,NA
DHX33,-0.5628171626571588,-0.4927506641085781,-0.43095015382829327,-0.1031639667733851,0.08216818887974192,0.16688956847114864
MEOX1,-0.5404606467108195,-0.10948743142860888,0.05730472712999,0.33741877068405385,0.2821746020326805,0.2945563148140735
THSD7A,-0.4350836885163603,0.004740182043665679,0.10472834694853929,0.12791872676335142,0.3127920544061814,0.27932946043278695
LIG3,0.45851636976310955,0.3450385361310751,0.20308035279908104,0.25668216587882525,0.06878740506969692,-0.15927248382639686
RPAP3,-0.008075426113451899,-0.19376177353292023,-0.1949741910765749,-0.39948509187281855,-0.4326274112082045,-0.21198889010402805
ACSM3,0.029810628836713076,0.08911843606815029,-0.021407621616399742,0.1531892927662311,0.2713604648447168,0.3010775633461801
REXO5,0.5191179597643508,0.7080437970156245,0.6555759501053746,-0.11351264209624788,-0.007404840984441339,0.2993327223865718
CIAPIN1,0.07713129667981518,0.06510170397401134,0.1988480987805284,0.821173563186461,0.64545966366766,0.6571925456629775
SPPL2B,0.25100304795128164,0.12274040446283045,0.11893073382359559,NA,NA,NA
FAM214B,-0.30326360310463196,-0.3083323446662287,-0.16944723696057895,-0.10360779432091258,-0.11204265377917583,-0.05952946422876186
COPZ2,-0.157782942146075,-0.38824173998391215,-0.32188795692782324,NA,NA,NA
PRKAR2B,-0.14972486444272196,-0.05107360179229592,0.04990178405210431,-0.06572469237914971,-0.35437393962134,-0.2852460140407958
MSL3,-0.4755468813936379,-0.5444391452792617,-0.3938450690009753,-0.06679830295480012,-0.3130548820868876,-0.22979424263319523
CREBBP,0.1465741532044414,0.08121051009736573,0.11459828565732436,-0.4027416405632115,-0.5696766947295117,-0.31196365933620274
TSPOAP1,-0.3080395113689212,-0.4921238417545996,-0.5580985819178749,0.19620130520527815,0.39182448838993306,0.3977870081843075
MPO,-0.2822406476944129,-0.23698105296920252,-0.08854932633518531,-0.3792197310170037,-0.36425013324112693,-0.1425233844757001
PON1,0.16462035431606162,0.026451282954445227,-0.3289955762838132,-0.4467747285114756,-0.14115417129621838,-0.10544920857986796
GCFC2,-0.5259220230775171,-0.13349421624770727,-0.028413634369766638,-0.3369104214474789,-0.03935099186139679,0.017000316001712524
WDR54,-0.17305473081686687,-0.2501644736337266,-0.22590939644321348,-0.43811757030594956,0.0518779059604133,0.11155557937066897
CROT,0.3350429507142004,0.3664705977187271,0.2462642267698202,-0.3648862215832978,-0.06280551529096567,0.12505686447910438
ABCB4,0.43745757438854765,0.6394126248449625,0.4235928728632399,-0.031119003067403433,0.10946564479558264,0.0749442347109658
KMT2E,-0.4873989019759569,-0.26828473930469326,-0.24634702157841307,0.09925212463329651,0.395760021693532,0.34121296959534564
RHBDD2,0.5942297575331243,0.6483234514932361,0.5536060250762862,0.7803671020805465,0.579112870990195,0.38170705400082733
SOX8,-0.2868216199952272,-0.30229984401590787,-0.03210486564495513,-0.11008403481302757,0.24303436412466908,0.29539744305971416
IBTK,-0.5655377315912903,-0.16906657536323924,-0.13926325067480314,-0.29344146897676743,-0.21412314511097147,-0.0325793930276241
ZNF195,0.10515344486905313,-0.020173306584834176,-0.17119778781666609,-0.2261888290146671,-0.13125625712133912,-0.12473680006547991
MYCBP2,-0.44322032913378484,-0.170373725580157,-0.11520355370704843,NA,NA,NA
FBXL3,-0.46743979826066495,-0.4537218246821826,-0.2757556823429526,-0.008356950977598546,0.046108792708572245,0.046604652165309936
ITGAL,0.3694882990638756,0.5735144952058533,0.3455386741412798,-0.08380166034953493,0.19021831460265998,0.1112528122806771
PDK2,0.47509317039186816,0.20534912018814308,0.08132577547685631,-0.1648303108533699,0.0703511036636668,-0.15148297021811158
ITGA3,-0.41134007153231256,-0.6427322276701473,-0.49290532311258534,-0.37033986972829486,-0.6030873117509948,-0.7446301787380645
ZFX,-0.6298551162694357,-0.7384401225703897,-0.6325370954630781,0.1717332291593069,0.5848418496606276,0.3567465462401933
LAMP2,-0.25987245567009243,-0.5236282783951803,-0.42445478882888005,0.3458473088624844,0.6368397160301418,0.4536152096326304
ITGA2B,0.22566290962797936,0.4279223545713887,0.3476459635246076,0.5531589596616958,0.7056671948246739,0.37471567392062627
ASB4,-0.47787353635918195,-0.46249727412136404,-0.6433729611335673,-0.6121305884236886,-0.5141875329662462,-0.5506733883900586
GDE1,-0.02785825417018722,-0.10105892452574061,-0.030468679647564376,0.43261203866493203,0.5497856848723399,0.7319096074807829
REX1BD,0.2620355148910707,0.2994128667443189,0.27435955746484797,-0.3175008154425404,-0.1726137449241122,-0.06202006517424464
CRLF1,0.38798373649237405,0.3177347058141067,0.19382380052087253,0.02604717066114183,0.12975677596419558,0.433105740503442
OSBPL7,0.6686527924822758,0.3900097151071088,0.2554654835532467,-0.38926481812198366,-0.07327985391643126,-0.20191288235681104
TMEM98,-0.15702411431340607,0.10838751521206769,0.09628326771690048,0.3534669713610061,0.6101301583545287,0.6358866347258052
YBX2,0.8073784105522029,0.7512984316739735,0.6544263575227977,-0.27417668572441106,-0.3526386646812986,-0.4099789797586359
KRT33A,0.27755293560876587,0.40389611368408596,0.197920975245546,0.02275583594992761,0.009600489268798026,0.1780338182145465
MAP3K14,-0.3977640853492901,-0.6483182368351326,-0.5645764378558621,NA,NA,NA
ABCC8,0.6467586829231634,0.5493353353966943,0.4108533934620634,-0.5369030326298174,-0.37768619780362694,-0.3075187966185415
TMEM132A,0.6548339605197339,0.9192573436124865,0.8285157358056794,-0.040830286532531984,0.21855885175442788,0.008554310611836438
AP2B1,-0.2654018590267933,-0.5383619188882435,-0.5527642161350015,0.32637267800260217,0.6962470281898094,0.764173925006056
TAC1,-0.3611421813307651,0.05982770758927907,0.05911263576665763,-0.5687785111140734,-0.46681184459299835,-0.4328733289221365
ZNF263,0.35774390645946774,0.3005851407343051,0.2756182395982833,-0.5418770952757512,-0.1630970584324982,0.10349167426933445
CX3CL1,-0.03691746308857387,0.0935152225765877,0.14295212027996324,-0.443932063900025,-0.36373967363824233,-0.05595149163089744
SPATA20,0.4094785216455295,0.2867683951204569,0.12561277202180482,0.1549806043268432,0.5497456776307342,0.4473648428837446
CACNA1G,-0.5958075628502848,-0.39796411078396243,-0.23604653167468057,-0.1623130535616644,-0.27595467281586245,-0.262756985534567
TNFRSF12A,-0.3117027216638725,-0.40686818804684843,-0.3246856893190817,-0.2829124580730489,0.11696842906907394,0.06557118541447295
DLX6,-0.5150616908016703,-0.2539596231815899,-0.1173525781065205,-0.3302473886303167,-0.31231253172892787,-0.022736209500209274
MAP3K9,0.48564499757065627,0.39197363514530087,0.25956148658593453,-0.3080226415977643,-0.4787800612901831,-0.3982240740290444
RALA,-0.4686555560803384,-0.2570459489018936,-0.24014234773829699,-0.03861737019192779,-0.09766721812820735,-0.36681487305283506
BAIAP2L1,-0.42556871392826956,-0.1623878296605913,-0.25188778082724506,0.08329039359666543,0.26524031551342403,0.1433650468985783
KDM7A,0.18544300807615086,0.3766153343142295,0.2559877765864877,-0.540622693084353,-0.5279699869862265,-0.5466274021559374
ETV1,-0.7452257987946117,-0.6742330669243264,-0.739145432863939,0.30496234113178683,0.2831640290216025,0.323046173293723
AGK,-0.5028219576879928,-0.4272813028613855,-0.324986880094476,0.31349621164265207,0.3566087325870422,-0.004388355538677418
ALDH3B1,-0.25480778541859245,-0.14121503660238993,-0.17060782335626368,NA,NA,NA
TTC22,-0.1053020280606314,-0.11209357053231583,0.005345745518955291,-0.0700275275213091,-0.04830129136646803,-0.2028428187040851
PHTF2,-0.16641141768817125,-0.03209479014197667,-0.05607433076476309,0.009993071885771827,-0.021621655277830172,-0.021149911320457286
CCL26,-0.35806148675857136,-0.5235863995913301,-0.5722563817806935,-0.3770400518051829,-0.35667971198725296,-0.16906744757809639
FARP2,-0.33449092031141264,-0.34526773930903537,-0.2953012392494185,-0.2849709500871619,-0.32937697346512773,-0.34535129353168714
USH1C,0.16742879494891302,0.23167626423717788,0.24442796617170506,-0.6103632036253589,-0.5043484248924104,-0.49077510219807285
GGCT,0.47451899359486055,0.5840530898150962,0.5283677593615306,0.5023241153232769,0.40306654077374743,0.23100083285188255
DBF4,-0.07155360856646352,-0.16329018477066676,-0.10283653743607034,0.27062594582707994,0.4631875405539473,0.25633678037190555
TBXA2R,-0.4984279060868267,-0.34051111771157544,-0.2228075427387452,-0.8405317400228886,-0.6185974523807315,-0.29881255464417567
IFRD1,-0.7911116397291644,-0.611240270999218,-0.39893040740407104,-0.2456463495435046,-0.43815853059366316,-0.275564444771346
LGALS14,-0.21682244163427525,-0.2838341317045757,-0.05677721705812407,-0.4337458020655206,-0.35410173755008223,-0.09665773389066144
COX10,-0.4040961866507785,-0.262410395067092,-0.15540394298562787,-0.55722658194634,-0.4381509606688122,-0.37298969002480203
GTF2IRD1,-0.6892719884360522,-0.3395089154462139,-0.273232835552312,-0.05693498885079924,0.2868650820769309,0.2711156013377875
PAF1,0.3736129064182111,0.14316687137057482,0.1335000716103141,-0.03622648577591286,-0.03711821848979221,0.26835138458562563
VPS41,-0.04944276966350697,0.2635612334447641,0.24111900616813248,0.47599219643265556,0.2977234055476366,0.39907799587928133
ARHGAP44,-0.2994021203900379,-0.023847223998956432,0.18939068277349203,0.17727198313058753,0.3382176492953181,0.17436723832291345
ELAC2,-0.18459389657621797,-0.2279957339918463,-0.23266336578544305,-0.18373815802996202,0.10825508146442538,0.017439939045676027
SCIN,0.30184094555163965,0.4822693011847208,0.28852817960370675,-0.03158655433997608,-0.043433030476412574,0.0937835371348406
ARSD,0.12961453560708466,0.257525689378444,0.1279577748799511,-0.07642345577287417,-0.48786120661583865,-0.4729834785192745
PNPLA4,-0.17747229774161483,-0.17167948681651424,-0.20012874426898186,-0.5176495661175277,-0.518766986640972,-0.578501230661362
MYH13,0.129462710421993,0.10703025301782401,0.19792351235050745,0.01622617011925263,-7.307335653362571e-4,-0.18657257967856775
ADIPOR2,0.06336784335688139,0.24173579895703892,0.24334257569912066,0.22792895652182865,0.12248216157901058,-0.17584692811970037
CDKL3,-0.46493590462383266,-0.3158753731242197,-0.08547381745508313,0.09251566987581888,0.481218973011191,0.2836001564346987
UPP2,0.21625077561446404,0.316954196427031,0.27609423376100267,-0.6085235116868356,-0.31429617923895264,-0.14703551323702302
PRSS21,-0.24214944435949184,-0.2032152420526094,-0.11950520859331949,-0.05560882844379311,0.12689321761161812,0.1071953358300928
MARK4,-0.02198619482967938,0.021598884640545626,0.3265864698847016,0.4388908108917044,0.06216517913179227,0.08879350503228194
PROM1,-0.06533055850035253,0.08743965331621041,0.11197712351810493,0.18615548915654778,0.19288242771012387,-0.04590485062466138
CCDC124,-0.05326595268852934,-0.0415475918630027,-0.03421567705720513,-0.10140273691339015,-0.20446911002974272,0.1560428879707971
CEACAM21,-0.11292333050301416,-0.3156207804684779,-0.40900471129229815,0.12409027043870983,0.4224566608375134,0.4274215332582127
PAFAH1B1,-0.5800815024029607,-0.5151358520435996,-0.3817482067599604,-0.1582321503631862,-0.09503581917418435,-0.15466986765601126
NOS2,0.028818526231252355,0.2550106781603692,0.1447792580057942,-0.5398377139156265,-0.2454433751500742,0.02338424062902207
DNAH9,-0.49805999283133784,-0.03468422284781891,0.004868872623602122,0.3809094255412546,0.2070836169782044,0.10349431649656195
KIAA0100,0.4832503963055368,0.3822711753732131,0.07468194768796836,-0.20521325531431137,-0.10792444034160309,0.08675836703495297
SLC13A2,-0.0780996221053172,0.1706475039280189,0.1969891308430113,-0.2629812697616796,-0.30836029032933904,-0.2933673107841214
GAS7,-0.401679056042424,0.018595966135048797,0.12497245083174684,-0.19010686198360732,0.09824986435474799,0.1391404248459436
TRAPPC6A,0.7118123352072634,0.7088136189464173,0.729695780271174,0.5310771555914038,0.6021115866900978,0.46625566430713
MATK,-0.10480389884396045,0.017871769065140406,-0.022103680397915774,-0.291893363586574,-0.5178984942313154,-0.3700165092634155
CEACAM7,0.13324541047496596,-0.05848008447963982,-0.27700002743333635,-0.13759464937239602,-0.15796545962749645,-0.2797733051432878
CD79B,-0.29625661787105906,-0.16145443511299626,0.004899826641626689,-0.6619412779575246,-0.5363943416155786,-0.3611300245501065
SCN4A,0.17340955847394296,0.231579288343602,0.04587613163317605,-0.4796321504587726,-0.21910651968573258,0.11163250421321742
ST7L,-0.46817768574367824,-0.45717138648388195,-0.3678810596364905,0.2087893360637602,0.22544329076881459,0.064143024840676
TKTL1,-0.5439578674386674,-0.10775655288293026,-0.07788701262064796,-0.2908589129251119,0.029972696208760224,-0.03381720084003736
PAX6,-0.10605222063915373,-0.15142686146964215,0.07366196641214603,-0.3380725023940812,-0.23793676631229116,-0.3696792747920439
RPUSD1,0.2521235311111476,0.2714660287809864,0.23818754290128122,-0.4543429886614016,-0.0019255102311130656,0.1658332157747785
RHBDF1,0.437805024526593,0.5294286632355545,0.33144886523407685,-0.2254891066983959,0.0591641333354347,-0.0037732582942720176
LUC7L,0.34400936284166395,0.27266489483102646,0.07980003079934919,0.014471313033314588,0.5271619805868513,0.6549902456270056
CACNA2D2,0.35774323126490876,0.5578256950766665,0.5273907834739042,0.30902582147043733,0.30290731283218625,0.34858986892424143
BAIAP3,0.7417769416289738,0.694380919247688,0.5121182003395173,-0.20623667606807322,0.09439861870943778,0.11955175847987297
TSR3,-0.10283811210495282,0.029888827807121814,0.12144932576298498,0.30753254028351945,0.3668581875200724,0.6075454318670055
PIGQ,0.6316044071985295,0.5052324243365021,0.39775497348303956,0.40097749426911505,0.44044024811646515,0.4063232343129664
CRAMP1,0.14794983958289953,0.3293395053552669,0.3980730740601194,-0.5444238154329697,-0.4867501241390813,-0.2520653717522533
TEAD3,0.27951145718301995,0.06709593999220857,0.006223651922762968,-0.10245045344924929,0.0670429736389659,0.12904273730391466
SELE,0.16607072705878717,0.32570366537945145,0.20141252429777748,0.4298938994043298,0.4736351468122738,0.21616294294497432
DNAJC11,0.156082088462163,0.17554423878911934,0.14219565091087144,0.14264349474970794,0.40455544433829793,0.2645851110924262
FMO3,-0.2261936779682751,-0.13326807761607834,-0.10477572714590548,0.194679745752648,0.5160629449517752,0.3397591899588214
MYLIP,0.5583176321125438,0.3564494585002744,0.2080835212046058,0.07401362595415001,0.3325918110109397,0.36373585381385887
NOX1,-0.1538518974891731,-0.382897305920237,-0.541590061926435,0.3076648347647143,0.14330268582615588,0.4034009698224109
E2F2,0.11630940651791309,0.13069148174032336,0.23281697570948579,-0.16482518237190097,-0.03689889345684921,-0.32889160041094995
PSMB1,0.4126335509373541,0.0404210065731985,-0.20869471709736465,0.4106083056007741,0.3364113150720587,0.1310806559753693
SYN1,-0.16144853069127738,0.010752616642868225,0.0902830440507961,-0.012849274851143623,-0.257992034048629,-0.37544612250731324
JARID2,0.3130648219570741,0.041872202527010204,-0.05671136397276698,-0.48847881537580673,-0.6172183348114042,-0.4004842635917976
CDKL5,-0.5349372744602768,-0.17846094179694047,0.020590426557870745,-0.4732648505233552,-0.5648566368060584,-0.7055015470181589
CAMK1G,-0.35765403658038103,-0.22680163175182325,-0.11880278445852052,0.22015115650034336,0.09371566924140297,0.11747815311926377
CDK11A,0.15154882261051875,0.11915063753616764,-0.13113517970201682,0.229845502378966,0.25905351001014343,0.08661566073838169
"NADK",0.28038624695237724,0.21774167280481113,0.07771842067078513,0.3476185228487024,0.32737649762948773,-0.01683230947572965
TFAP2B,0.4345754860177723,0.31179700951857053,0.349412646144965,-0.5670405137220274,-0.4576468012428661,-0.43857258314974085
TFAP2D,-0.25962075759453546,-0.172892975785955,-0.060791129757808836,-0.24452770112929087,-0.1873776953109559,-0.04873561483601424
DLEC1,0.3362543350535309,0.4002949499623402,0.24163962355551075,-0.42565839612392314,-0.5507551254560759,-0.49208795787372767
CYTH3,-0.5093411390853768,-0.40233242836437905,-0.270371548746674,-0.017663175667503733,0.011777902641279637,0.13556047551066164
ADAM22,0.03462126586334805,0.0822747039103774,-0.0055946603519876625,0.2984824493029192,0.4784588009055415,0.3926938127712549
SYPL1,-0.24125683461196026,-0.13884430762227987,-0.16867283614532638,0.13398397507852106,-2.1548294445087715e-4,-0.021573353620185476
CYB561,0.926688084929602,0.7233865391757406,0.5529705709823389,-0.29658071669723973,-0.17443377360055826,0.035294151990563835
SPAG9,-0.31865124548062396,-0.4779292585237886,-0.34122616472183853,0.2746498010952238,0.4145885585456757,0.5404289439807081
CELSR3,0.24248679997225814,0.0074075483748468,0.09555865544598995,0.11377869634308446,0.5218897970728126,0.46435322266247975
AASS,-0.45089675470961854,-0.6483433037152849,-0.807090930082951,0.19020056848955,0.4261744857142269,0.5225212222539287
PLEKHG6,0.2936881298502477,0.2627673418403437,0.27202323933864336,0.16508726227661227,0.12596777447080354,-0.15406943229260145
SS18L2,0.16831807920306371,0.09073938328500417,0.08887722940585097,0.48856410128192657,0.43436485002114816,0.2518096880477097
MPND,0.4742931039956231,0.392232165633893,0.4801890278618644,-0.5292398054181187,-0.4077697125095273,-0.020224680948370898
MGST1,-0.06876875912107977,0.06482711426711459,0.042977348319932995,0.47987291795616127,0.6485669100107572,0.3555985286936455
CRY1,-0.12634325623798243,-0.4493917568191336,-0.6156281491261992,-0.05273007254600815,0.016640802626525286,0.12347614511603269
PGLYRP1,0.07991075582327274,-0.09320705844531196,-0.04956170375971746,-0.569451123318421,-0.6245258370088727,-0.5060833904159259
NFIX,-0.5947038352466062,-0.5193792463344328,-0.18685595245246875,-0.15520272940885596,0.17745046560503983,0.056935110193175306
ST3GAL1,-0.1052016579728661,-0.01787754149124102,0.1418091700541734,0.2528302894984539,0.273481527592955,0.2604103102903852
MMP25,-0.02600112205266382,0.3402675496017215,0.31843238493216186,-0.03356278812740118,0.32082751605008347,0.33345218780803154
IL32,-0.7146034404231868,-0.46425499732678766,-0.35604765332517996,-0.5178123095345708,-0.3027938575789132,-0.18068482830327862
PKD1,-0.04034695159738082,0.07358842140424045,0.17469893260010397,0.1359456546008594,0.5559082093068402,0.4047429079492485
MAPK8IP2,0.14960941143126685,0.44795031003698876,0.3991385616607164,NA,NA,NA
MED24,0.4636653077937875,0.4346442349490326,0.32417574663622983,0.08570895677922753,0.22770764628362067,0.3207317914110442
RHOBTB2,-0.19616716791385108,-0.07987296668949885,0.05880855139282722,0.0020419515431153437,-0.04568532396428874,-0.13772147620480912
HEATR5B,0.2526690913507624,0.3129778159438152,0.2828485511388199,-0.05518527311248229,-0.009142182029908403,-0.12290730670132426
SEC62,0.16276572894510402,0.2646835335120916,0.1684263347139708,0.36605873103736986,0.44408452597804526,0.36089635989475816
RPS20,0.05866988774224171,0.01554111045574721,0.15965779478136632,-0.2489229399000664,-0.31653052814902294,-0.14248355621516887
CSDE1,-0.0729435571003505,-0.21020459122420546,-0.22765623663996157,-0.4145784850792271,-0.3560966648088022,-0.18747712491677454
UBE3C,-0.3942473692555802,-0.5949312726705287,-0.4979157437446173,0.14792186009494165,0.2814502553008687,0.31461910131758486
REV3L,-0.32919646822995435,-0.3522621396583997,-0.15708728674310962,0.46724261970890085,0.5207580640489875,0.4423205793842297
TENM1,-0.25001920344629724,-0.2273280568374547,-0.12864099117823438,0.2986222993140443,0.5156023677889862,0.47140401182484704
PAX7,-0.23859284228519856,-0.262693354021012,-0.17888480776174884,-0.5758776054863285,-0.5774665695413127,-0.47967416541004904
MASP2,0.24963325566753086,-0.06209068366866986,-0.10179735463712013,0.04494518517903602,0.20436710762975568,0.030759804783638583
IYD,0.31481353699733017,0.5460165691555663,0.35723362492125643,0.10963351848883003,0.23245762523595562,0.27488310237370794
FAM76A,-0.1324571803531586,0.01644695990899825,0.1096935850744118,-0.22105138932918597,-0.01142898780522423,-0.042634900621824685
TRAF3IP3,-0.007914114398943475,-0.019140691245285245,0.027502352066478233,0.07258611293914825,0.2117320898964213,0.19856336160517407
POMT2,0.4846719390330512,0.422131232878044,0.08347550236552868,-0.14516003974106198,-0.0709786618001443,-0.23177297599363209
VTA1,-0.31707071406652615,-0.2906976129552804,0.027752320454100483,-0.3116875092114924,-0.46081307618851003,-0.27739941312205485
MLXIPL,0.46382772992875376,0.549009849041454,0.29914015991564946,-0.23064658751844097,-0.0226993218352261,-0.17090440978135146
BAZ1B,-0.3158633197546029,-0.10787048790162809,-0.17915198100928087,0.09650503966479333,0.010391326882334448,0.051737163218918907
RANBP9,0.22330212675843378,-0.07104450361979855,-0.0750725355080585,0.10027390033395504,0.2899127520588079,0.6395885800921262
ETV7,-0.0044552347687904035,0.10711804464039351,0.13436920596321975,-0.0899486201005553,0.05098527792783377,0.05969876689430325
SPRTN,0.09565799287301145,0.06647731138240388,0.03761885678137251,0.42228713301588583,0.2779584670706268,0.2864662759091915
EEF1AKNMT,0.3573157613434126,0.5624019648438322,0.507720711059465,NA,NA,NA
DYRK4,-0.3755012513295771,-0.2385031752862046,-0.15808646781426555,0.5843768430816276,0.31068175590606506,0.32521072126350825
ZNF207,0.27122934311349756,0.1564863593475558,0.18987568483674944,-0.23998547777242502,-0.36491334971427597,-0.4942530192089107
UQCRC1,0.04861455452748455,0.3049097433972703,0.3677651770133728,-0.3877341880210611,-0.030736877536329466,-0.014978969667400331
STARD3NL,-0.4594624947685336,-0.3438079876962414,-0.3599783324379562,-0.041335037392915636,0.06445933583839322,-0.10970279185219707
CD9,0.513799689857674,0.19933324877964792,0.2661940779815464,0.06458388647939954,0.45051396438189406,0.5406328348924879
